12602,1904,زنجان,14,زنجان,زنجان,ZJN
12603,1909,ماهنشان,14,ماهنشان,زنجان,ZJN
12604,1907,خرمدره,14,خرمدره,زنجان,ZJN
12605,1910,سلطانیه,14,سلطانیه,زنجان,ZJN
13001,1912,ارمغانخانه,14,ارمغان خانه,زنجان,ZJN
13002,1913,آب بر,14, آب بر ـ طارم,زنجان,ZJN
13003,1914,چورزق,14,چورزق,زنجان,ZJN
13004,1915,حلب,14,حلب,زنجان,ZJN
13005,1916,دندی,14,دندی,زنجان,ZJN
13006,1917,زرین آباد,14,زرین آباد ـ ایجرود,زنجان,ZJN
13007,1918,زرین رود,14,زرین رود,زنجان,ZJN
13008,1919,سجاس,14,سجاس,زنجان,ZJN
13009,1920,سهرورد,14,سهرورد,زنجان,ZJN
13010,1921,صائین قلعه,14,صائین قلعه,زنجان,ZJN
13011,1922,قیدار,14,قیدار,زنجان,ZJN
13012,1923,گرماب,14,گرماب,زنجان,ZJN
13359,1911,هیدج,14,هیدج,زنجان,ZJN
13385,3568,کرسف,14,کرسف,زنجان,ZJN
13386,3570,نیک پی,14,نیک پی,زنجان,ZJN
13639,2390,همایون,14,همایون,زنجان,ZJN
13640,5381,بوغداکندی,14,بوغداکندی,زنجان,ZJN
13641,6156,اژدهاتو,14,اژدهاتو,زنجان,ZJN
13642,4602,اسفجین,14,اسفجین,زنجان,ZJN
13643,2662,قبله بلاغی,14,قبله بلاغی,زنجان,ZJN
